Destination;Country;Name;Avg_rating;No_votes;Attraction type
Saxony;Germany;Br¸hl's Terrace;4.5;1413;Points of Interest ï Landmarks ï Architectural Buildings
Saxony;Germany;Kunsthofpassage;4.4;678;Historic Walking Areas
Saxony;Germany;Fortress Kˆnigstein;4.5;780;History Museums
Saxony;Germany;Saxon Switzerland National Park;4.8;464;National Parks
Saxony;Germany;Zeitgeschichtliches Forum Leipzig;4.6;419;Speciality Museums ï History Museums
Saxony;Germany;Dresden Striezelmarkt;4.4;271;Cultural Events
Saxony;Germany;St. Nicholas Church (Nikolaikirche);4.5;1290;Historic Sites ï Religious Sites
Saxony;Germany;Dresden Panometer;4.4;701;Points of Interest ï Landmarks ï Observation Decks ï Towers
Saxony;Germany;Bach Museum;4.4;578;Speciality Museums ï History Museums
Saxony;Germany;Bastei (bridge);4.6;200;Bridges
Saxony;Germany;Asisi Panometer Dresden;4.6;583;Speciality Museums
Saxony;Germany;Katholische Hofkirche (Catholic Cathedral);4.4;726;Points of Interest ï Landmarks ï Churches ï Cathedrals
Saxony;Germany;Schloss Moritzburg;4.3;556;Points of Interest ï Landmarks ï Castles
Saxony;Germany;Bastei (Rock Formation);4.8;351;Mountains
Saxony;Germany;Panometer Leipzig;4.4;700;Points of Interest ï Landmarks
Saxony;Germany;Schloss & Park Pillnitz;4.4;824;Castles
Saxony;Germany;Military History Museum Bundeswehr;4.3;540;Military Museum
Baden-W¸rttemberg;Germany;Europa-Park;4.7;14864;Amusement ï Theme Parks
Baden-W¸rttemberg;Germany;Mercedes-Benz Museum;4.8;8482;Speciality Museums ï Points of Interest ï Landmarks
Baden-W¸rttemberg;Germany;Porsche Museum;4.4;4842;Speciality Museums
Baden-W¸rttemberg;Germany;Heidelberg Castle;4.5;7696;Castles
Baden-W¸rttemberg;Germany;Mainau Island;4.4;2336;Islands
Baden-W¸rttemberg;Germany;Heidelberg Old Town;4.5;3260;Neighborhoods ï Points of Interest ï Landmarks
Baden-W¸rttemberg;Germany;Wilhelma Zoologisch-Botanischer Garten;4.4;2348;Zoos ï Gardens
Baden-W¸rttemberg;Germany;Ulm Minster;4.7;1969;Points of Interest ï Landmarks ï Architectural Buildings
Baden-W¸rttemberg;Germany;Lichtentaler Allee;4.7;1470;Parks
Baden-W¸rttemberg;Germany;Philosophenweg;4.6;1807;Hiking Trails
Baden-W¸rttemberg;Germany;Lake Constance;4.1;1963;Bodies of Water
Baden-W¸rttemberg;Germany;Therme Erding;3.8;1779;Water Parks ï Thermal Spas
Baden-W¸rttemberg;Germany;Triberg Falls;3.9;2093;Waterfalls
Baden-W¸rttemberg;Germany;Rulantica;3.6;1018;Water Parks
Baden-W¸rttemberg;Germany;Hohenzollern Castle;4.3;1264;Castles
Baden-W¸rttemberg;Germany;Schlossplatz;4.4;1686;Historic Sites ï Points of Interest ï Landmarks
Baden-W¸rttemberg;Germany;M¸nsterplatz;4.5;1570;Points of Interest ï Landmarks
Baden-W¸rttemberg;Germany;Metzingen Outletcity;4;994;Factory Outlets ï Shopping Malls
Baden-W¸rttemberg;Germany;Stadtbibliothek Stuttgart;4.6;623;Libraries
Baden-W¸rttemberg;Germany;Strotmanns Magic Lounge;4.9;250;Theaters
Baden-W¸rttemberg;Germany;Zeppelin Museum;4.3;1280;Speciality Museums ï Points of Interest ï Landmarks
Baden-W¸rttemberg;Germany;Stuttgart TV Tower (Fernsehturm);4.2;1194;Points of Interest ï Landmarks ï Observation Decks ï Towers
Baden-W¸rttemberg;Germany;Karl Theodor Bridge (Old Bridge);4.4;2103;Historic Sites ï Bridges
Baden-W¸rttemberg;Germany;Kˆnigstrasse;4.2;1682;Points of Interest ï Landmarks
Baden-W¸rttemberg;Germany;Casino Baden-Baden;4.2;900;Casinos
Baden-W¸rttemberg;Germany;Central Railway Station (Stuttgart Hauptbahnhof);4.6;1088;Parks
Baden-W¸rttemberg;Germany;Bodensee (Lake Constance);4.7;431;Bodies of Water
Baden-W¸rttemberg;Germany;Tripsdrill Amusement Park;4.1;631;Amusement ï Theme Parks
Baden-W¸rttemberg;Germany;Staatsgalerie Stuttgart;4.4;614;Architectural Buildings ï Art Museums
Baden-W¸rttemberg;Germany;Freiburg B‰chle;4.7;818;Points of Interest ï Landmarks
Athens;Greece;Acropolis;4.6;37566;Historic Sites ï Ancient Ruins
Athens;Greece;Acropolis Museum;4.7;38194;History Museums
Athens;Greece;Parthenon;4.7;17658;Historic Sites ï Ancient Ruins
Athens;Greece;Plaka;4.5;16623;Neighborhoods
Athens;Greece;Panathenaic Stadium;4.4;7092;Arenas ï Stadiums
Athens;Greece;National Archaeological Museum;4.6;8191;Art Museums ï History Museums
Athens;Greece;Mount Lycabettus;4.5;6430;Mountains ï Lookouts
Athens;Greece;Temple of Hephaestus;4.7;4635;Ancient Ruins ï Religious Sites
Athens;Greece;Ancient Agora of Athens;4.5;4515;Historic Sites ï Ancient Ruins
Athens;Greece;Anafiotika;4.6;1352;Neighborhoods
Athens;Greece;Monastiraki;4.2;5771;Neighborhoods
Athens;Greece;Odeon of Herodes Atticus;4.7;1816;Historic Sites ï Theaters
Athens;Greece;Areopagus Hill;4.6;1483;Points of Interest ï Landmarks ï Historic Walking Areas
Athens;Greece;Museum of Ancient Agora;4.9;773;Speciality Museums ï Cultural Events
Athens;Greece;Benaki Museum;4.6;1608;Art Museums
Athens;Greece;National Garden;4.1;1524;Gardens
Athens;Greece;Erechtheion;4.7;2868;Ancient Ruins ï Points of Interest ï Landmarks
Athens;Greece;Central Market (Varvakios Agora);3.9;792;Flea ï Street Markets
Athens;Greece;Museum of Cycladic Art;4.7;1273;Art Museums
Athens;Greece;Psiri;4.2;378;Neighborhoods
Athens;Greece;Temple of Olympian Zeus;4.5;1297;Ancient Ruins ï Monuments ï Statues
Athens;Greece;Changing of the Guard (Syntagma Square);4.5;297;Points of Interest ï Landmarks
Athens;Greece;Arch of Hadrian;4.2;4660;Ancient Ruins ï Monuments ï Statues
Athens;Greece;Areopagus Hill (Apostle Paul's Speech Site);4.4;738;Historic Sites ï Geologic Formations
Athens;Greece;Metropolitan Cathedral of Athens;4.4;790;Churches ï Cathedrals
Athens;Greece;Museum of Illusions Athens;4.2;786;Speciality Museums ï Children's Museums
Athens;Greece;Ermou Street;3.9;581;Points of Interest ï Landmarks
Athens;Greece;Hellenic Motor Museum;4.6;379;Speciality Museums
Athens;Greece;Theatre of Dionysus;4.3;1110;Ancient Ruins
Athens;Greece;Byzantine and Christian Museum;4.5;1031;History Museums
Santorini;Greece;Oia-Fira Hiking Trail;4.8;3493;Hiking Trails
Santorini;Greece;Perissa Black Sand Beach;4.1;7138;Beaches
Santorini;Greece;Perivolos Beach;4.3;5971;Beaches
Santorini;Greece;Ammoudi Bay;4.5;4039;Bodies of Water
Santorini;Greece;Oia;4.4;9925;Points of Interest ï Landmarks
Santorini;Greece;Akrotiri Archaeological Site;4.2;5797;Ancient Ruins
Santorini;Greece;Red Beach;3.6;6459;Beaches
Santorini;Greece;Nea Kameni;4.2;2118;Volcanos
Santorini;Greece;Kamari Beach;4.4;1382;Beaches
Santorini;Greece;Ancient Thera;4.3;2429;Historic Sites ï Ancient Ruins
Santorini;Greece;Fira Cable Car;3.8;1830;Trams
Santorini;Greece;Santo Winery;4.7;1023;Wineries ï Vineyards
Santorini;Greece;Vlychada Beach;4.3;829;Beaches
Santorini;Greece;Museum of Prehistoric Thira;4.4;1983;Speciality Museums
Santorini;Greece;Skaros Rock;4.6;1691;Geologic Formations
Santorini;Greece;Pyrgos (Village);4.5;593;Points of Interest ï Landmarks
Santorini;Greece;Castle of Akrotiri;4.3;639;Historic Sites ï Points of Interest ï Landmarks
Santorini;Greece;Thirasia;4.3;453;Islands
Santorini;Greece;Three Bells of Fira;4.5;326;Points of Interest ï Landmarks
Santorini;Greece;Estate Argyros;4.8;309;Wineries ï Vineyards
Santorini;Greece;Venetsanos Winery;4.6;918;Wineries ï Vineyards
Santorini;Greece;Firostefani;4.3;980;Points of Interest ï Landmarks ï Scenic Walking Areas
Santorini;Greece;Prophet Elias Monastery;4.3;449;Speciality Museums
Santorini;Greece;Monolithos Beach;4.2;516;Beaches
Santorini;Greece;Museum of Ancient Thera;4.5;405;Speciality Museums
Santorini;Greece;Akrotiri Lighthouse;4.2;1545;Points of Interest ï Landmarks ï Lighthouses
Santorini;Greece;White Beach;3.8;673;Beaches
Santorini;Greece;Panagia Episkopi;4.4;435;Churches ï Cathedrals
Santorini;Greece;Koutsoyannopoulos Wine Museum;4.5;1148;Speciality Museums
Santorini;Greece;Taxi Boats to Red, White, and Black Beach;4.2;101;Ferries
Crete;Greece;Elafonisi Beach;4.5;16159;Beaches
Crete;Greece;Balos Lagoon;4.5;11169;Beaches
Crete;Greece;Falassarna Beach;4.6;4061;Beaches
Crete;Greece;Old Venetian Harbor;4.6;8429;Neighborhoods
Crete;Greece;Reptisland;4.7;3757;Aquariums
Crete;Greece;The Palace of Knossos;3.9;13875;Historic Sites ï Ancient Ruins
Crete;Greece;Spinalonga;4.4;10024;Historic Sites ï Islands
Crete;Greece;Chania Old Town;4.6;6645;Marinas ï Points of Interest ï Landmarks
Crete;Greece;Heraklion Archaeological Museum;4.6;7742;History Museums
Crete;Greece;Lake Kournas;4.3;2878;Bodies of Water
Crete;Greece;Samaria Gorge National Park;4.5;3598;National Parks
Crete;Greece;Matala Beach;4.3;2421;Beaches
Crete;Greece;Arkadi Monastery;4.6;2789;Points of Interest ï Landmarks ï Religious Sites
Crete;Greece;Star Beach Water Park;4.3;2034;Water Parks
Crete;Greece;Seitan Limania Beach;4.5;1280;Beaches
Crete;Greece;Agia Roumeli Beach;4.4;1893;Beaches
Crete;Greece;Botanical Park & Gardens of Crete;4.7;1512;Gardens
Crete;Greece;Kedrodasos Beach;4.6;660;Beaches
Crete;Greece;CRETAquarium;4.3;2808;Aquariums
Crete;Greece;Museum of Cretan Ethnology;4.7;1472;Speciality Museums ï Natural History Museums
Crete;Greece;Historical Museum of Crete (OFI Football Club);4.9;1047;Speciality Museums
Crete;Greece;Mili Gorge;4.5;399;Nature ï Wildlife Areas
Crete;Greece;Manousakis Winery;4.8;788;Wineries ï Vineyards
Crete;Greece;Frangokastello Beach;4.2;1593;Beaches
Crete;Greece;Chrissi Island;4.1;2618;Islands
Crete;Greece;Reptile House;4.9;718;Nature ï Wildlife Areas
Crete;Greece;Glyka Nera Beach;4.3;1071;Beaches
Crete;Greece;Limnoupolis Water Park;4.1;1410;Water Parks
Crete;Greece;Fortezza of Rethymno;4.1;3439;Historic Sites
Crete;Greece;Preveli Beach;4.3;950;Beaches
Mykonos;Greece;Mykonos Town (Chora);4.4;7246;Neighborhoods
Mykonos;Greece;Platis Gialos Beach;4.2;2530;Beaches
Mykonos;Greece;Ornos Beach;4.2;2582;Beaches
Mykonos;Greece;Little Venice;4.4;1322;Points of Interest ï Landmarks
Mykonos;Greece;Paradise Beach;3.9;2193;Beaches
Mykonos;Greece;Fokos Beach;4.6;581;Beaches
Mykonos;Greece;Super Paradise Beach;4;1861;Beaches
Mykonos;Greece;Elia Beach;4.1;1704;Beaches
Mykonos;Greece;Mykonos Windmills;4.1;3379;Points of Interest ï Landmarks
Mykonos;Greece;Mykonos Vioma Organic Farm;4.7;566;Wineries ï Vineyards ï Farms
Mykonos;Greece;Agios Sostis Beach;4.2;698;Beaches
Mykonos;Greece;Kalo Livadi Beach;4.3;659;Beaches
Mykonos;Greece;Agia Anna Beach;4.2;500;Beaches
Mykonos;Greece;Kalafati Beach;4.3;572;Beaches
Mykonos;Greece;Mykonos Old Port Ferry;4.4;587;Ferries
Mykonos;Greece;Panormos Beach;4.1;1002;Beaches
Mykonos;Greece;Psarou Beach;4.1;320;Beaches
Mykonos;Greece;Paraga Beach;4.1;926;Beaches
Mykonos;Greece;Panagia Paraportiani Church;4.3;606;Religious Sites
Mykonos;Greece;Old Port;4.3;429;Marinas
Mykonos;Greece;Agrari Beach;4.5;214;Beaches
Mykonos;Greece;Mykonos Brewing Company;4.9;138;Breweries
Mykonos;Greece;Ftelia Beach;4.6;108;Beaches
Mykonos;Greece;Chora (Mykonos Town);4;446;Beaches
Mykonos;Greece;Paradise Beach Club;3.8;424;Beaches
Mykonos;Greece;Aegean Maritime Museum;4.2;225;Religious Sites
Mykonos;Greece;Kapari Beach;4;315;Beaches
Mykonos;Greece;Lia Beach;3.9;173;Beaches
Mykonos;Greece;Armenistis Lighthouse;4.1;325;Lighthouses
Mykonos;Greece;Rarity Gallery;4.7;575;Points of Interest ï Landmarks
Rhodes;Greece;Village of Lindos;4.5;12062;Historic Sites ï Ancient Ruins
Rhodes;Greece;Anthony Quinn Bay;4.3;7116;Beaches
Rhodes;Greece;WaterPark Rhodes;4.3;3321;Water Parks
Rhodes;Greece;Acropolis of Lindos;4.4;9975;Ancient Ruins
Rhodes;Greece;Tsambika Beach;4.4;3128;Beaches
Rhodes;Greece;Kallithea Springs;4.2;2944;Points of Interest ï Landmarks ï Civic Centres
Rhodes;Greece;Rhodes Old Town;4.6;5835;Historic Walking Areas
Rhodes;Greece;Farma of Rhodes Petting Zoo;4.5;1257;Zoos ï Farms
Rhodes;Greece;Faliraki Beach;4;3038;Beaches
Rhodes;Greece;Street of the Knights;4.5;1257;Points of Interest ï Landmarks
Rhodes;Greece;St. Paul's Bay;4.5;4104;Beaches
Rhodes;Greece;Palace of the Grand Master of the Knights of Rhodes;4.4;6717;Points of Interest ï Landmarks ï Castles
Rhodes;Greece;Vlycha Beach;4.3;2993;Beaches
Rhodes;Greece;Valley of the Butterflies;3.7;2863;Nature ï Wildlife Areas ï Valleys
Rhodes;Greece;Prasonisi;4.3;1542;Beaches
Rhodes;Greece;Ladiko Beach;4.2;450;Beaches
Rhodes;Greece;Haraki Beach;4.4;930;Beaches
Rhodes;Greece;Panagia Tsambika Monastery;4.6;1313;Points of Interest ï Landmarks ï Churches ï Cathedrals
Rhodes;Greece;Agathi Beach;4.4;1389;Beaches
Rhodes;Greece;Afandou Beach;4.5;1450;Beaches
Rhodes;Greece;Archaeological Museum of Rhodes;4.5;2578;History Museums
Rhodes;Greece;Monolithos Castle;4.6;1123;Castles
Rhodes;Greece;Lardos Beach;4;1951;Beaches
Rhodes;Greece;Ialyssos Beach;4.2;1089;Beaches
Rhodes;Greece;Traganou Beach;4.6;412;Points of Interest ï Landmarks ï Beaches
Rhodes;Greece;Ancient Kamiros;4.4;1164;Historic Sites ï Ancient Ruins
Rhodes;Greece;The Acropolis of Rhodes;4.6;1169;Historic Sites
Rhodes;Greece;Rhodes Acropolis;4;920;Historic Sites ï Ancient Ruins
Rhodes;Greece;Mandraki Harbour;4.4;1404;Historic Sites ï Points of Interest ï Landmarks
Rhodes;Greece;Seven Springs (Epta Piges);3.4;1752;Bodies of Water ï Nature ï Wildlife Areas
Peloponnese;Greece;Palamidi Fortress;4.6;3431;Castles
Peloponnese;Greece;Karathona Beach;4.7;1483;Beaches
Peloponnese;Greece;Ancient Theatre of Epidaurus;4.7;2720;Ancient Ruins
Peloponnese;Greece;Corinth Canal;4.4;1974;Bodies of Water ï Points of Interest ï Landmarks
Peloponnese;Greece;Foni Beach;4.5;1182;Beaches
Peloponnese;Greece;Ancient Mycenae;4.7;1685;Historic Sites ï Ancient Ruins
Peloponnese;Greece;Palace of Nestor;4.8;835;Historic Sites ï Ancient Ruins
Peloponnese;Greece;Lion Gate;4.5;1446;Ancient Ruins
Peloponnese;Greece;Ancient Olympia;4.4;1052;Ancient Ruins ï Historic Walking Areas
Peloponnese;Greece;Monemvasia Fortress;4.8;845;Castles
Peloponnese;Greece;Polilimnio Waterfalls;4.5;559;Waterfalls
Peloponnese;Greece;Diros Caves;4.2;1473;Caverns ï Caves
Peloponnese;Greece;Bourtzi Fortress;4.5;1303;Piers ï Boardwalks
Peloponnese;Greece;Ancient Messene;4.6;539;Ancient Ruins
Peloponnese;Greece;Kalamata Beach;4.2;489;Beaches
Peloponnese;Greece;Voidokilia Beach;4.3;519;Beaches
Peloponnese;Greece;Mystras;4.5;868;Castles
Peloponnese;Greece;Stoupa Beach;3.9;859;Beaches
Peloponnese;Greece;Kapsia Cave;4.8;406;Caverns ï Caves
Peloponnese;Greece;Simos Beach (Elafonisos);4.6;266;Beaches
Peloponnese;Greece;Polylimnio Waterfall;4.5;525;Bodies of Water
Peloponnese;Greece;Kalamitsi Beach;4.5;183;Beaches
Peloponnese;Greece;Dimaio Cave;4.7;355;Bodies of Water
Peloponnese;Greece;Finikounda Beach;4.4;187;Beaches
Peloponnese;Greece;Cave of Kastania;4.9;319;Caverns ï Caves
Peloponnese;Greece;Museum of Ancient Olympia;4.5;287;Historic Sites ï Ancient Ruins
Peloponnese;Greece;Archaeological Museum of Nafplio;4.6;528;History Museums
Peloponnese;Greece;Tolo Beach;4.3;226;Beaches
Peloponnese;Greece;Traditional Costume Museum (Kalamata);5;186;Speciality Museums
Peloponnese;Greece;Ktima Bairaktaris;4.9;248;Wineries ï Vineyards
Thessaly;Greece;Meteora Monasteries;4.9;5703;Points of Interest ï Landmarks ï Religious Sites
Thessaly;Greece;Great Meteoron Monastery;4.8;1483;Religious Sites
Thessaly;Greece;Mount Olympus;4.8;285;Mountains
Thessaly;Greece;Monastery of Varlaam;4.6;864;Historic Sites ï Religious Sites
Thessaly;Greece;Monastery of Rousanou;4.6;501;Historic Sites ï Religious Sites
Thessaly;Greece;Natural History Museum of Meteora & Mushroom Museum;4.7;647;Natural History Museums
Thessaly;Greece;Porta Panagia Bridge;4.9;183;Bridges
Thessaly;Greece;Agios Ioannis Beach;4.5;677;Beaches
Thessaly;Greece;Holy Trinity Monastery (Agia Triada);4.5;561;Historic Sites ï Religious Sites
Thessaly;Greece;Mount Pelion;4.8;260;Mountains ï Geologic Formations
Thessaly;Greece;Lake Plastiras;4.6;374;Bodies of Water
Thessaly;Greece;Mylopotamos Beach;4.6;253;Beaches
Thessaly;Greece;Monastery of St. Stephen;4.4;563;Historic Sites ï Religious Sites
Thessaly;Greece;Path of the Centaurs;4.7;264;Hiking Trails
Thessaly;Greece;Fakistra Beach;4.6;126;Beaches
Thessaly;Greece;Monastery of St. Nicholas Anapausas;4.6;319;Historic Sites ï Religious Sites
Thessaly;Greece;Platamon Castle;4.7;151;Points of Interest ï Landmarks
Thessaly;Greece;Papa Nero Beach;4.3;196;Beaches
Thessaly;Greece;Damouchari Beach;4.2;143;Beaches ï Lookouts
Thessaly;Greece;Archaeological Museum of Volos;4.6;177;History Museums
Thessaly;Greece;Matsopoulos Mill (Trikala);4.7;247;Bridges
Thessaly;Greece;Agioi Saranta Beach;4.6;49;Beaches
Thessaly;Greece;Meteora (sunset views);4.9;140;Religious Sites
Thessaly;Greece;Ancient Theatre of Larissa;4.6;172;Theaters
Thessaly;Greece;Mill of Elves (Milos Xotikon);4.5;335;Points of Interest ï Landmarks
Thessaly;Greece;Chorefto Beach;4.5;55;Beaches
Thessaly;Greece;Tsagarada (Village);4.7;50;Points of Interest ï Landmarks
Thessaly;Greece;Larissa Fortress;4.4;235;Points of Interest ï Landmarks ï Observation Decks ï Towers
Thessaly;Greece;Tzasteni Beach;4.7;51;Beaches ï Lookouts
Thessaly;Greece;Byzantine Museum of Makrinitsa;4.9;49;Speciality Museums ï His
Thessaloniki;Greece;Ladadika District;4.5;1721;Historic Sites ï Neighborhoods
Thessaloniki;Greece;Holy Church of Saint Demetrius, Patron Saint of Thessalonica;4.7;1941;Historic Sites ï Churches ï Cathedrals
Thessaloniki;Greece;Archaeological Museum of Thessaloniki;4.6;1547;History Museums
Thessaloniki;Greece;White Tower of Thessaloniki;4.4;4873;Points of Interest ï Landmarks ï Observation Decks ï Towers
Thessaloniki;Greece;Ataturk Museum;4.4;525;Historic Sites ï History Museums
Thessaloniki;Greece;Aristotelous Square;4.4;2734;Points of Interest ï Landmarks
Thessaloniki;Greece;Museum of Byzantine Culture;4.6;1078;History Museums
Thessaloniki;Greece;Mediterranean Cosmos;4.2;353;Shopping Malls
Thessaloniki;Greece;White Tower (Boat Bar);4.7;469;Beaches
Thessaloniki;Greece;Church of Hagia Sophia;4.5;937;Ancient Ruins ï Religious Sites
Thessaloniki;Greece;Church of Panagia Acheiropoietos;4.5;682;Historic Sites ï Churches ï Cathedrals
Thessaloniki;Greece;Modiano Market;4.1;215;Flea ï Street Markets
Thessaloniki;Greece;Kapani Market;4.3;93;Flea ï Street Markets
Thessaloniki;Greece;OTE Tower;4;468;Points of Interest ï Landmarks ï Observation Decks ï Towers
Thessaloniki;Greece;Toumba Stadium (PAOK FC);4.7;374;Arenas ï Stadiums
Thessaloniki;Greece;Jewish Museum of Thessaloniki;4.4;419;Speciality Museums ï History Museums
Thessaloniki;Greece;Statue of Alexander The Great;4.4;908;Points of Interest ï Landmarks ï Monuments ï Statues
Thessaloniki;Greece;NOESIS - Science Center & Technology Museum;4.6;311;Science Museums
Thessaloniki;Greece;Church of Saint Nicholas Orphanos;4.5;330;Historic Sites ï Religious Sites
Thessaloniki;Greece;Waterland;3.8;273;Water Parks
Thessaloniki;Greece;War Museum of Thessaloniki;4.7;332;Military Museums
Thessaloniki;Greece;Ancient Greek Lyre Workshop (Nikolaos Bras);5;97;Art Galleries
Thessaloniki;Greece;Ano Poli (Upper Town);4.4;264;Historic Sites ï Ancient Ruins
Thessaloniki;Greece;Church of Saint Nicholas Orphanos (frescoes);4.8;225;Historic Sites ï Churches ï Cathedrals
Thessaloniki;Greece;One Salonica Outlet Mall;3.8;189;Shopping Malls
Thessaloniki;Greece;Crypt of Saint Demetrius;4.7;288;Points of Interest ï Landmarks
Thessaloniki;Greece;Bezesteni Market;4.1;149;Historic Sites ï Monuments ï Statues
Thessaloniki;Greece;Walls of Thessaloniki;4.7;188;Historic Sites ï Religious Sites
Thessaloniki;Greece;Trigoniou Tower;4.4;232;Historic Sites ï Observation Decks ï Towers
Thessaloniki;Greece;Heptapyrgion Fortress;4.4;171;Points of Interest ï Landmarks ï Castles
Budapest;Hungary;Szechenyi Thermal Bath;4;34281;Historic Sites ï Thermal Spas
